Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2001,Oldsmobile,Alero,GL4,Sedan,automatic,1g3nl52t81c226143,oh,19,173215,blue,gray,halleen kia,750,400,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2002,Oldsmobile,Alero,GL1,Sedan,automatic,1g3nl52f42c142042,md,28,134092,gray,tan,darcars dodge of new carrollton,1125,500,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
1996,Oldsmobile,Cutlass Supreme,SL,Sedan,automatic,1g3wh52mxtf376593,mo,1,159553,gold,tan,hendrick toyota merriam,700,350,Wed May 13 2015 03:30:00 GMT-0700 (PDT)
2000,Oldsmobile,Bravada,Base,SUV,automatic,1ghdt13w8y2361694,pa,3,151990,black,black,carhop,1275,500,Tue May 19 2015 02:30:00 GMT-0700 (PDT)
2001,Oldsmobile,Aurora,4,Sedan,automatic,1g3gs64c814109736,ut,19,182476,white,beige,credit acceptance corp/vrs/southfield,900,350,Wed May 13 2015 04:30:00 GMT-0700 (PDT)
2001,Oldsmobile,Alero,GL4,Sedan,automatic,1g3nl52t31c160732,md,19,130805,red,gray,credit acceptance corp/vrs/southfield,1075,400,Tue Jun 02 2015 02:30:00 GMT-0700 (PDT)
2002,Oldsmobile,Alero,GL2,Sedan,automatic,1g3nl52ex2c215485,pa,2,176324,brown,brown,1 cochran of monroeville,675,450,Wed Apr 15 2015 05:00:00 GMT-0700 (PDT)
2003,Oldsmobile,Bravada,Base,SUV,automatic,1ghdt13s432102951,pa,2,148204,red,gray,west herr auto exchange inc,2500,2000,Wed Apr 15 2015 05:00:00 GMT-0700 (PDT)
2001,Oldsmobile,Alero,GL1,Sedan,automatic,1g3nl52t51c274280,pa,24,105843,silver,gray,fuller auto sales,775,1350,Wed May 20 2015 05:00:00 GMT-0700 (PDT)
2002,Oldsmobile,Aurora,3.5,Sedan,automatic,1g3gr64h624174853,pa,2,112699,beige,beige,1 cochran of monroeville,1525,1100,Wed Apr 01 2015 05:00:00 GMT-0700 (PDT)
2002,Oldsmobile,Silhouette,Premiere,Minivan,automatic,1ghdx13ex2d176134,pa,2,142088,brown,brown,spitzer toyota scion,1375,800,Wed Mar 25 2015 05:00:00 GMT-0700 (PDT)
1998,Oldsmobile,Intrigue,GL,Sedan,automatic,1g3ws52k2wf370517,oh,1,1,green,tan,select remarketing group llc/loan max title,1700,325,Tue Mar 24 2015 06:00:00 GMT-0700 (PDT)
2004,Oldsmobile,Alero,GL1,Sedan,automatic,1g3nl52f04c128612,nv,28,126017,gold,beige,hertz remarketing,950,900,Thu May 21 2015 05:00:00 GMT-0700 (PDT)
2001,Oldsmobile,Aurora,3.5,Sedan,automatic,1g3gr64h414108364,nc,19,162775,white,beige,primeritus remarketing/hjas,1450,800,Mon Mar 09 2015 02:30:00 GMT-0700 (PDT)
2004,Oldsmobile,Silhouette,GL,Minivan,automatic,1ghdx03e04d113010,il,19,98332,gold,beige,primeritus remarketing/green tree servici,2450,1700,Tue Mar 10 2015 03:00:00 GMT-0700 (PDT)
1998,Oldsmobile,Achieva,SL,Sedan,automatic,1g3nl52mxwm317652,pa,19,168961,green,black,hertz remarketing,325,500,Fri Mar 06 2015 01:00:00 GMT-0800 (PST)
2003,Oldsmobile,Alero,GL1,Sedan,automatic,1g3nl52f93c302272,co,19,125666,burgundy,gray,dt inventory,1675,300,Wed Mar 11 2015 04:45:00 GMT-0700 (PDT)
1998,Oldsmobile,Intrigue,Base,Sedan,automatic,1g3wh52k9wf338906,nc,38,151345,silver,gray,fleet lease remarketing,925,1100,Mon Mar 09 2015 02:30:00 GMT-0700 (PDT)
2004,Oldsmobile,Silhouette,GL,Minivan,automatic,1ghdx03e74d206056,az,19,122953,burgundy,beige,jpmorgan chase bank n.a.,1850,1700,Thu May 28 2015 05:00:00 GMT-0700 (PDT)
2002,Oldsmobile,Bravada,Base,suv,automatic,1ghdt13s322127046,tx,21,57827,gray,gray,tdaf remarketing,3225,3300,Wed Jun 03 2015 03:00:00 GMT-0700 (PDT)
2001,Oldsmobile,Aurora,3.5,Sedan,automatic,1g3gr64h514133905,md,25,93066,silver,silver,ideal buick gmc truck hyundai,1075,750,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2001,Oldsmobile,Intrigue,GX,Sedan,automatic,1g3wh52h71f237893,ca,34,103413,silver,gray,aaero sweet corporation,1150,1550,Wed May 27 2015 04:30:00 GMT-0700 (PDT)
1996,Oldsmobile,Eighty-Eight,Base,Sedan,automatic,1g3hn52k6t4854911,ca,3,162076,white,gray,purple heart services inc,750,250,Wed May 27 2015 08:10:00 GMT-0700 (PDT)
2002,Oldsmobile,Alero,GLS,Sedan,automatic,1g3nf52e02c191320,nj,1,84527,green,gray,purple heart services inc,1350,350,Thu May 28 2015 11:05:00 GMT-0700 (PDT)
2003,Oldsmobile,Alero,GL1,Coupe,automatic,1g3nl12f63c293667,tx,29,160021,silver,gray,automotive remarketing inc,1050,700,Thu May 28 2015 03:30:00 GMT-0700 (PDT)
2003,Oldsmobile,Alero,GL1,Coupe,automatic,1g3nl12f83c288275,ga,28,148952,burgundy,beige,wells fargo dealer services,1175,1000,Thu May 28 2015 03:00:00 GMT-0700 (PDT)
1993,Oldsmobile,Eighty-Eight Royale,Base,Sedan,automatic,1g3hn53l4ph344420,ut,1,199035,white,blue,eastern utah community credit union,150,250,Wed May 27 2015 06:00:00 GMT-0700 (PDT)
1999,Oldsmobile,Eighty-Eight,LS,Sedan,automatic,1g3hn52k0x4834157,ga,19,100955,blue,gray,crown nissan greenville,1100,900,Tue May 26 2015 06:00:00 GMT-0700 (PDT)
1998,Oldsmobile,Eighty-Eight,LS,Sedan,automatic,1g3hn52k3w4818100,nc,19,186696,gold,beige,dt inventory,750,700,Tue Feb 10 2015 01:30:00 GMT-0800 (PST)
2004,Oldsmobile,Silhouette,Premiere,Minivan,automatic,1ghdx13e34d156861,fl,35,165547,beige,tan,autonation toyota fort myers,1175,1400,Tue May 26 2015 10:30:00 GMT-0700 (PDT)
2004,Oldsmobile,Alero,GL1,Sedan,automatic,1g3nl52f94c180255,md,12,168215,silver,gray,darcars ford,325,225,Tue May 26 2015 06:00:00 GMT-0700 (PDT)
2002,Oldsmobile,Bravada,Base,SUV,automatic,1ghdt13s722388941,fl,19,159187,—,gray,dt inventory,1700,700,Tue May 26 2015 02:15:00 GMT-0700 (PDT)
2002,Oldsmobile,Aurora,3.5,Sedan,automatic,1g3gr64h224166992,fl,19,155523,white,gray,grieco nissan,1350,600,Thu May 21 2015 03:30:00 GMT-0700 (PDT)
1994,Oldsmobile,Cutlass Ciera,S,Sedan,automatic,1g3ag55m6r6303383,fl,2,110805,white,gray,mercedes benz of tampa,550,500,Thu May 21 2015 09:20:00 GMT-0700 (PDT)
1991,Oldsmobile,Cutlass Ciera,Base,Sedan,automatic,1g3al54n4m6345520,nc,1,170874,white,—,hendrick kia of cary,150,200,Mon May 25 2015 02:30:00 GMT-0700 (PDT)
2002,Oldsmobile,Aurora,3.5,Sedan,automatic,1g3gr64h824137139,tx,1,1,silver,gray,automotive remarketing inc,2375,350,Tue May 26 2015 04:00:00 GMT-0700 (PDT)
1994,Oldsmobile,Cutlass Supreme,S,Sedan,automatic,1g3wh55m8rd349828,fl,1,145649,gold,beige,courtesy kia of brandon,325,300,Thu May 21 2015 09:20:00 GMT-0700 (PDT)
1998,Oldsmobile,Cutlass,GL,Sedan,automatic,1g3nb52mxw6341831,nj,29,85118,green,beige,princeton chevrolet inc,725,1000,Wed Jan 14 2015 01:30:00 GMT-0800 (PST)
1998,Oldsmobile,Intrigue,GL,Sedan,automatic,1g3ws52k9wf367646,nc,2,191846,green,beige,dt inventory,175,350,Tue Jan 13 2015 08:30:00 GMT-0800 (PST)
2001,Oldsmobile,Intrigue,GX,Sedan,automatic,1g3wh52h21f231547,or,31,149421,silver,gray,weston buick gmc inc,550,700,Tue Jan 13 2015 12:30:00 GMT-0800 (PST)
2001,Oldsmobile,Aurora,4,Sedan,automatic,1g3gs64c214107867,fl,1,139583,white,tan,purple heart services inc,1050,350,Tue Jan 13 2015 09:15:00 GMT-0800 (PST)
2003,Oldsmobile,Alero,GL2,Coupe,automatic,1g3nl12e23c130926,mo,19,183188,silver,gray,motormax financial services,950,325,Mon Jan 12 2015 11:00:00 GMT-0800 (PST)
2000,Oldsmobile,Bravada,Base,SUV,automatic,1ghdt13w5y2319130,nc,27,89175,red,—,crossroads ford inc,1625,2500,Mon Feb 02 2015 01:00:00 GMT-0800 (PST)
2003,Oldsmobile,Alero,GL1,Coupe,automatic,1g3nl12e83c293029,ma,29,171017,silver,—,boch new to you superstore,625,600,Thu Jan 08 2015 18:30:00 GMT-0800 (PST)
2003,Oldsmobile,Alero,GL1,Sedan,automatic,1g3nl52e33c189362,fl,29,96245,blue,gray,automatch usa,1800,2200,Wed Jan 07 2015 08:40:00 GMT-0800 (PST)
2004,Oldsmobile,Alero,GL2,Sedan,automatic,1g3nl52e04c223162,oh,3,107610,silver,gray,car now acceptance co/columbus,1725,1900,Thu Jan 22 2015 01:00:00 GMT-0800 (PST)
1995,Oldsmobile,Eighty-Eight Royale,Base,Sedan,automatic,1g3hn52k6s4809255,fl,2,162698,gold,beige,coggin deland ford,500,800,Tue Jan 06 2015 18:00:00 GMT-0800 (PST)
2004,Oldsmobile,Alero,GL1,Sedan,automatic,1g3nl52f84c185057,tx,24,191052,silver,gray,dt inventory,1325,1200,Tue Jan 13 2015 11:00:00 GMT-0800 (PST)
2002,Oldsmobile,Intrigue,GLS,Sedan,automatic,1g3wx52hx2f173479,mo,19,177307,black,gray,dt inventory,850,525,Mon Jan 12 2015 11:00:00 GMT-0800 (PST)
1998,Oldsmobile,Eighty-Eight,LS,Sedan,automatic,1g3hn52k2w4816595,ma,23,172848,silver,gray,route 44 hyundai,875,400,Tue Jan 06 2015 02:00:00 GMT-0800 (PST)
1998,Oldsmobile,Bravada,Base,SUV,automatic,1ghdt13wxw2713638,ne,28,187285,brown,tan,teen challenge of the midlands inc,750,500,Thu Jan 22 2015 04:00:00 GMT-0800 (PST)
2000,Oldsmobile,Intrigue,GL,Sedan,automatic,1g3ws52h0yf200597,ne,38,101756,green,tan,performance toyota-scion of lavista,800,2250,Thu Jan 08 2015 03:00:00 GMT-0800 (PST)
2003,Oldsmobile,Bravada,Base,SUV,automatic,1ghdt13sx32353246,nc,19,192769,black,beige,ace motor acceptance corporation,1250,1700,Tue Jan 06 2015 01:15:00 GMT-0800 (PST)
1998,Oldsmobile,Bravada,Base,SUV,automatic,1ghdt13w8w2709717,tx,33,198010,green,brown,select remarketing group llc/midwest title loans,600,900,Thu Jan 08 2015 12:00:00 GMT-0800 (PST)
1997,Oldsmobile,Eighty-Eight,LS,Sedan,automatic,1g3hn52k5v4861125,ne,2,87801,burgundy,gray,mutual first fcu,775,1900,Wed Dec 31 2014 12:15:00 GMT-0800 (PST)
1999,Oldsmobile,Alero,GLS,Sedan,automatic,1g3nf52e7xc322430,wi,2,202874,green,gray,axcess financial,550,350,Wed Jan 14 2015 01:00:00 GMT-0800 (PST)
2002,Oldsmobile,Silhouette,Premiere,Minivan,automatic,1ghdx13e52d324318,wi,1,1,gray,gray,wilde honda,2075,325,Wed Jan 14 2015 02:30:00 GMT-0800 (PST)
2001,Oldsmobile,Alero,GLS,Sedan,automatic,1g3nf52ex1c225181,ne,19,144516,beige,tan,select remarketing group llc/loan max title,1100,875,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2000,Oldsmobile,Alero,GL,Sedan,automatic,1g3nl52t2yc408060,ne,2,193113,silver,tan,purple heart services inc,525,400,Wed Jan 14 2015 02:00:00 GMT-0800 (PST)
2001,Oldsmobile,Alero,GLS,Sedan,automatic,1g3nf52e11c279128,ne,2,114901,black,gray,select remarketing group llc/loan max title,1325,425,Wed Jan 14 2015 02:00:00 GMT-0800 (PST)
1994,Oldsmobile,Cutlass Supreme,S,Sedan,automatic,1g3wh55m0rd358622,nc,1,173003,turquoise,blue,dt inventory,350,300,Tue Jan 13 2015 09:30:00 GMT-0800 (PST)
1998,Oldsmobile,Cutlass,GL,Sedan,automatic,1g3nb52m4w6339752,wa,2,1,black,gray,charitable adult rides services/car donating is,1100,350,Wed Jan 14 2015 04:30:00 GMT-0800 (PST)
1999,Oldsmobile,Eighty-Eight,LS,Sedan,automatic,1g3hn52k1x4805041,ga,21,327230,beige,gray,enterprise veh exchange/rental,450,350,Tue Jan 13 2015 13:10:00 GMT-0800 (PST)
1999,Oldsmobile,Aurora,Base,Sedan,automatic,1g3gr62cxx4107302,tx,1,245946,blue,tan,titlemax/san antonio tx26,50,400,Fri Jan 16 2015 02:00:00 GMT-0800 (PST)
2000,Oldsmobile,Alero,GLS,Coupe,automatic,1g3nf12e9yc360204,ca,35,116271,burgundy,beige,m l sim,1250,1500,Tue Jan 13 2015 12:30:00 GMT-0800 (PST)
2000,Oldsmobile,Bravada,Base,SUV,automatic,1ghdt13w5y2279289,ne,26,187298,green,gray,select remarketing group llc/loan max title,750,625,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2001,Oldsmobile,Aurora,4,Sedan,automatic,1g3gs64c914172442,md,2,161966,brown,beige,purple heart services inc,950,300,Tue Jan 13 2015 12:00:00 GMT-0800 (PST)
2004,Oldsmobile,Alero,GL2,Sedan,automatic,1g3nl52ex4c192406,ut,27,224415,white,gray,remarketing by ge/america first credit union,250,400,Wed Jan 07 2015 11:30:00 GMT-0800 (PST)
2001,Oldsmobile,Intrigue,GX,Sedan,automatic,1g3wh52h31f142277,az,1,113130,white,gray,cash time title loans,800,500,Wed Jan 21 2015 03:00:00 GMT-0800 (PST)
2002,Oldsmobile,Alero,GL2,Coupe,automatic,1g3nl12e62c123153,nc,19,200461,white,gray,auto house of salisbury inc,575,600,Tue Mar 03 2015 02:00:00 GMT-0800 (PST)
2003,Oldsmobile,Bravada,Base,SUV,automatic,1ghdt13s032279352,oh,24,150513,gray,gray,dt inventory,2450,2500,Thu Jan 29 2015 01:00:00 GMT-0800 (PST)
2004,Oldsmobile,Alero,GL1,Sedan,automatic,1g3nl52f94c134439,ne,22,185378,white,tan,select remarketing group llc/loan max title,1400,750,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
1998,Oldsmobile,Intrigue,GL,Sedan,automatic,1g3ws52kxwf396430,nj,3,114983,black,gray,kull auto sales inc,450,600,Wed Jan 14 2015 01:30:00 GMT-0800 (PST)
2001,Oldsmobile,Alero,GL1,Sedan,automatic,1g3nl52t21c193821,fl,24,74951,red,gray,honda of fort myers,1625,1900,Tue Jan 13 2015 10:00:00 GMT-0800 (PST)
2002,Oldsmobile,Alero,GX,Sedan,automatic,1g3nk52f02c106321,tx,1,145719,silver,gray,clay cooley motor co,825,450,Tue Jan 13 2015 11:00:00 GMT-0800 (PST)
2004,Oldsmobile,Alero,GL2,Sedan,automatic,1g3nl52e34c209448,nc,2,203644,white,tan,town & country toyota scion,250,550,Tue Jan 13 2015 10:00:00 GMT-0800 (PST)
2002,Oldsmobile,Bravada,Base,SUV,automatic,1ghdt13s122173815,oh,25,150383,black,tan,halleen kia,1475,1900,Tue Jan 13 2015 09:30:00 GMT-0800 (PST)
2002,Oldsmobile,Aurora,3.5,Sedan,automatic,1g3gr64h624155543,nj,25,141900,gold,tan,lester glenn buick,1050,1100,Wed Jan 21 2015 01:30:00 GMT-0800 (PST)
2000,Oldsmobile,Alero,GX,Sedan,automatic,1g3nk52t2yc417067,fl,21,118073,red,gray,hertz remarketing,700,800,Thu Dec 18 2014 09:35:00 GMT-0800 (PST)
2000,Oldsmobile,Alero,GX,Sedan,automatic,1g3nk52t0yc382349,fl,19,72441,red,gray,leedom capital corporation/automaxx,900,1100,Wed Dec 17 2014 16:00:00 GMT-0800 (PST)
2000,Oldsmobile,Alero,GLS,Coupe,automatic,1g3nf12e3yc346489,nj,19,165794,gray,gray,lester glenn buick,1100,550,Wed Feb 11 2015 01:30:00 GMT-0800 (PST)
2001,Oldsmobile,Alero,GLS,Sedan,automatic,1g3nf52e01c192160,tx,15,246897,black,gray,automotive remarketing inc,300,500,Tue Dec 23 2014 10:10:00 GMT-0800 (PST)
2001,Oldsmobile,Aurora,3.5,Sedan,automatic,1g3gr62hx14102782,tx,36,111836,white,tan,pm standley motorcars,1750,2000,Wed Jan 07 2015 02:20:00 GMT-0800 (PST)
2001,Oldsmobile,Intrigue,GX,Sedan,automatic,1g3wh52h01f116199,az,26,104370,white,gray,honor finance corporation,1375,500,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2001,Oldsmobile,Intrigue,GX,Sedan,automatic,1g3wh52h31f262810,pa,23,94153,beige,beige,fleet services inc,825,1200,Wed Jan 14 2015 01:30:00 GMT-0800 (PST)
2001,Oldsmobile,Aurora,3.5,Sedan,automatic,1g3gr62h914102871,fl,45,37024,white,gray,napleton's hyundai,1825,4400,Thu Dec 18 2014 10:15:00 GMT-0800 (PST)
2002,Oldsmobile,Silhouette,GLS,Minivan,automatic,1ghdx03e42d228433,nj,19,180749,silver,gray,lester glenn buick,1400,800,Wed Jan 28 2015 02:00:00 GMT-0800 (PST)
1998,Oldsmobile,Bravada,Base,SUV,automatic,1ghdt13wxw2710139,wa,19,180388,green,brown,northwest motorsport,725,600,Tue Dec 30 2014 13:00:00 GMT-0800 (PST)
2002,Oldsmobile,Silhouette,Premiere,Minivan,automatic,1ghdx13ex2d119772,nv,2,137182,beige,—,titlemax/las vegas nv32,1425,1050,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2002,Oldsmobile,Alero,GL2,Coupe,automatic,1g3nl12e12c141026,nv,23,119180,blue,tan,smart finance,1175,950,Thu Jan 08 2015 12:00:00 GMT-0800 (PST)
2002,Oldsmobile,Alero,GL2,Sedan,automatic,1g3nl52e02c119462,va,22,102187,green,beige,jpmorgan chase bank n.a.,1075,900,Thu Dec 18 2014 09:20:00 GMT-0800 (PST)
2004,Oldsmobile,Alero,GL1,Sedan,automatic,1g3nl52f64c161419,in,19,151234,gold,tan,select remarketing group llc/loan max title,1550,500,Wed Jan 28 2015 05:15:00 GMT-0800 (PST)
2004,Oldsmobile,Alero,GL1,Sedan,automatic,1g3nl52fx4c156238,pa,19,158998,silver,gray,hertz remarketing,1650,700,Fri Jan 23 2015 01:00:00 GMT-0800 (PST)
2004,Oldsmobile,Alero,GL1,Sedan,automatic,1g3nl52e44c122559,ne,29,110170,white,tan,select remarketing group llc/loan max title,1600,1000,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2002,Oldsmobile,Intrigue,GX,Sedan,automatic,1g3wh52h32f203032,ca,35,114764,gold,beige,aaero sweet company,1875,2150,Wed Dec 17 2014 11:30:00 GMT-0800 (PST)
1992,Oldsmobile,Cutlass Ciera,S,Sedan,automatic,1g3al54n0n6406766,ca,2,268325,white,blue,wondries toyota,325,200,Wed Feb 11 2015 04:30:00 GMT-0800 (PST)
2002,Oldsmobile,Intrigue,GX,Sedan,automatic,1g3wh52h62f111784,ca,2,200991,silver,gray,purple heart car donation,850,400,Tue Dec 16 2014 13:00:00 GMT-0800 (PST)
2001,Oldsmobile,Intrigue,GX,Sedan,automatic,1g3wh52h31f169477,ma,19,114032,beige,tan,metro ford,1200,425,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
1994,Oldsmobile,Cutlass Ciera,S,Sedan,automatic,1g3ag55m7r6317938,fl,1,100173,gray,gray,autonation chevrolet greenacres,500,400,Tue Jan 06 2015 18:00:00 GMT-0800 (PST)
1997,Oldsmobile,Cutlass,GLS,Sedan,automatic,1g3ng52m9v6312692,md,2,203863,green,beige,purple heart services inc,175,400,Tue Dec 30 2014 12:00:00 GMT-0800 (PST)
2000,Oldsmobile,Alero,GL,Sedan,automatic,1g3nl52t8yc324079,pa,1,127822,blue,beige,purple heart,825,550,Tue Dec 30 2014 13:01:00 GMT-0800 (PST)
2001,Oldsmobile,Silhouette,GLS,Minivan,automatic,1ghdx03e11d251554,az,2,126646,silver,gray,camelback finance co,575,1300,Tue Dec 30 2014 11:00:00 GMT-0800 (PST)
2001,Oldsmobile,Silhouette,GLS,Minivan,automatic,1ghdx03e01d320458,fl,28,170681,silver,gray,autonation ford sanford,350,1000,Tue Dec 30 2014 12:15:00 GMT-0800 (PST)
2002,Oldsmobile,Bravada,Base,SUV,automatic,1ghdt13s722144271,ca,35,94393,gray,gray,lobel financial corp,2200,1150,Tue Dec 30 2014 12:30:00 GMT-0800 (PST)
2002,Oldsmobile,Intrigue,GX,Sedan,automatic,1g3wh52h82f152921,oh,1,117649,beige,gray,select remarketing group llc/loan max title,1700,1200,Tue Dec 30 2014 12:00:00 GMT-0800 (PST)
